``,0.009917387006635608
Ross,7.88077069434093e-06
Perot,2.13906633132111e-05
wäre,0.0003433764373962834
vielleicht,0.0001047016677962438
ein,0.004860183869638543
prächtiger,2.2516487698116947e-06
Diktator,6.754946309435084e-06
'',0.00991963865540542
Konzernchefs,5.629121924529237e-06
lehnen,2.7019785237740336e-05
den,0.010906986640967849
Milliardär,3.377473154717542e-06
als,0.004427867305834697
US-Präsidenten,3.377473154717542e-06
ab,0.0005854286801510406
/,0.0014770815929964717
Texaner,2.2516487698116947e-06
gibt,0.0005865545045359464
nur,0.002123304789932428
vage,1.1258243849058473e-05
Auskunft,3.490055593208127e-05
über,0.002534230690423062
seine,0.0009355600638567591
Wirtschaftspolitik,0.0001350989261887017
Der,0.0032525066479929927
texanische,5.629121924529237e-06
hat,0.0027368790797061148
das,0.00684276061145774
politische,0.00024880718906419223
Establishment,5.629121924529237e-06
in,0.015446310560908226
Washington,0.00013960222372832507
aufgeschreckt,1.1258243849058473e-06
.,0.046222971771079376
Nach,0.0007937061913586223
Meinungsumfragen,3.377473154717542e-06
liegt,0.00023642312083022794
der,0.03013944460831444
parteilose,2.2516487698116947e-06
Self-mademan,1.1258243849058473e-06
gut,0.0004188066711849752
im,0.0057844856896462436
Rennen,2.026483892830525e-05
um,0.0027447598504004556
Chefsessel,2.2516487698116947e-06
Weißen,2.13906633132111e-05
Haus,0.00018238355035474725
mit,0.007066799664054004
dem,0.005582963124748097
amtierenden,1.238406823396432e-05
Präsidenten,0.00018913849666418235
George,4.5032975396233894e-05
Bush,2.2516487698116947e-05
und,0.018330672635037005
Demokraten,3.9403853471704654e-05
Bill,8.33110044830327e-05
Clinton,0.00018013190158493557
Daß,0.000228542350135887
Unternehmen,0.0005099984463623488
erfolgreich,5.6291219245292365e-05
leiten,1.9139014543399404e-05
kann,0.0009760897417133696
",",0.049152366820604386
davon,0.000309601705849108
sind,0.002273039433124906
selbst,0.0005178792170566897
Kritiker,2.927143400755203e-05
überzeugt,4.728462416604559e-05
Ob,0.00010695331656605549
diese,0.0007689380548906937
Fähigkeiten,1.238406823396432e-05
aber,0.001797941542694638
ausreichen,7.88077069434093e-06
die,0.027536538630412118
größte,0.00011708573603020812
Volkswirtschaft,1.576154138868186e-05
Welt,0.00034675391055100096
aus,0.0032817780820005448
ihrer,0.0006169517629284043
Krise,7.317858501888007e-05
zu,0.00803838610822775
führen,0.00015311211634719523
bezweifeln,6.754946309435084e-06
viele,0.00034675391055100096
Ökonomen,7.88077069434093e-06
Und,0.0005471506510642418
auch,0.00387959083038555
USA,0.0005077467975925372
halten,0.00020377421366795837
nicht,0.005790114811570773
viel,0.00028033027184155596
von,0.00930719019001664
62jährigen,1.1258243849058473e-06
Zwar,0.00010132419464152625
können,0.0008286067472907037
sich,0.006287729189699157
meisten,0.00020602586243777005
Topmanager,4.503297539623389e-06
durchaus,0.00010582749218114965
einen,0.002137940506936204
Unternehmer,5.403957047548067e-05
vorstellen,4.165550224151635e-05
-,0.003027341771011823
ausgerechnet,3.490055593208127e-05
einer,0.0027616472161740434
Umfrage,2.476813646792864e-05
des,0.006654747939178463
Wirtschaftsmagazins,3.377473154717542e-06
Fortune,3.377473154717542e-06
unter,0.0011584732920681168
Bossen,1.1258243849058473e-06
500,0.00012496650672454905
Großunternehmen,9.006595079246779e-06
wünschten,3.377473154717542e-06
Mai,0.00010019837025662041
elf,7.430440940378592e-05
Prozent,0.0019003915617210702
for,1.9139014543399404e-05
President,2.2516487698116947e-06
während,0.00026682037922268583
78,1.4635717003776015e-05
für,0.006596205071163359
vier,0.00039629018348685824
aussprachen,4.503297539623389e-06
Allerdings,0.0001260923311094549
glaubt,7.092693624906838e-05
fast,0.0003591379787849653
Hälfte,0.00014860881880757185
Chief,5.629121924529237e-06
Executives,1.1258243849058473e-06
daß,0.003438267671502458
Chancen,9.119177517737363e-05
habe,0.0011393342775247175
Wahl,0.00016774783335097126
November,0.000899533683539772
gewinnen,8.55626532528444e-05
wenn,0.0010492683267322497
er,0.002617541694906095
denn,0.00031973412531326065
kandidiert,4.503297539623389e-06
Als,0.0004255616174944103
Schwäche,1.8013190158493557e-05
Texaners,1.1258243849058473e-06
nennen,6.304616555472744e-05
Befragten,6.754946309435084e-06
seinen,0.0004874819586642319
Mangel,2.8145609622646183e-05
an,0.004154291980302576
Erfahrung,5.2913746090574826e-05
auf,0.006740310592431308
politischen,0.0002476813646792864
Parkett,1.688736577358771e-05
Viele,0.0001047016677962438
meinen,4.615879978113974e-05
seinem,0.0004401973344981863
Befehlston,1.1258243849058473e-06
Capitol,2.2516487698116947e-06
gegen,0.0015435052317059167
eine,0.004846673977019673
Wand,2.13906633132111e-05
laufen,4.728462416604559e-05
würde,0.00032198577408307233
So,0.0005494022998340535
erklärt,0.00018688684789437064
etwa,0.0006203292360831219
Edward,3.377473154717542e-06
Brandon,1.1258243849058473e-06
National,1.8013190158493557e-05
City,2.13906633132111e-05
Ohio,2.026483892830525e-05
:,0.00343489019834774
Ich,0.0003332440179321308
glaube,2.589396085283449e-05
kaum,0.0002701978523774034
naja,1.1258243849058473e-06
etwas,0.0003298665447774133
undiplomatischen,3.377473154717542e-06
Stil,2.8145609622646183e-05
Land,0.00040867425172082256
Gefallen,3.377473154717542e-06
getan,3.9403853471704654e-05
Er,0.0007869512450491872
ist,0.0049761437812838455
unser,4.390715101132805e-05
System,8.1059355713221e-05
anderer,0.0001215890335698315
Manager,0.00010582749218114965
vermutet,2.13906633132111e-05
Dogmatiker,2.2516487698116947e-06
wie,0.0024464163884004063
schwer,0.0001711253065056888
tun,0.00015536376511700694
es,0.0034979363639024677
sei,0.0017371470259097224
schafft,4.05296778566105e-05
Kongreß,6.867528747925668e-05
Ein,0.0007599314598114469
ehemaliger,2.476813646792864e-05
Geschäftsführer,6.19203411698216e-05
heute,0.0004469522808076214
fünf,0.0004188066711849752
Konzernen,1.576154138868186e-05
Aufsichtsgremium,1.1258243849058473e-06
sitzt,3.827802908679881e-05
kennt,3.6026380316987115e-05
niemanden,1.4635717003776015e-05
Präsident,0.0003827802908679881
absolute,2.2516487698116947e-05
Katastrophe,2.026483892830525e-05
Magazin,1.8013190158493557e-05
zufolge,0.00020377421366795837
kleinen,0.00016324453581134787
mittleren,1.9139014543399404e-05
Firmen,0.00018913849666418235
ihnen,0.0002848335693811794
unterstützen,7.092693624906838e-05
Zwei,9.907254587171456e-05
Themen,4.728462416604559e-05
immer,0.0007148984844152131
wieder,0.0008049644352076808
anspricht,4.503297539623389e-06
Rezession,1.4635717003776015e-05
Bürokratie,1.238406823396432e-05
machen,0.0004255616174944103
besonders,0.00019476761858871157
schaffen,0.00011708573603020812
Einer,4.615879978113974e-05
ausspricht,2.2516487698116947e-06
Steve,3.377473154717542e-06
Jobs,4.27813266264222e-05
Aufbau,5.9668692400009905e-05
Computerfirma,2.2516487698116947e-06
Next,2.2516487698116947e-06
20,0.00025893960852834487
Millionen,0.0012552941891700198
Dollar,0.00032761489600760155
bereitstellte,1.1258243849058473e-06
Die,0.006261835228846322
Spekulationen,2.589396085283449e-05
darüber,0.00018350937473965312
welche,0.00010695331656605549
Art,0.00021052915997739344
Henry,6.754946309435084e-06
Hammer,9.006595079246779e-06
so,0.001459068402837978
Spitzname,1.1258243849058473e-06
Perots,1.1258243849058473e-06
Jugendzeit,1.1258243849058473e-06
orientieren,1.576154138868186e-05
daran,0.00016999948212078294
Milliarden,0.0009321825907020416
machte,0.00010582749218114965
Story,4.503297539623389e-06
geht,0.0004728462416604559
Mit,0.0006687396846340733
1000,8.218518009812686e-05
seiner,0.0008297325716756094
Frau,0.0001880126722792765
geborgten,1.1258243849058473e-06
gründet,1.1258243849058473e-05
ehemalige,9.794672148680872e-05
IBM-Verkäufer,1.1258243849058473e-06
1962,7.88077069434093e-06
Electronic,2.2516487698116947e-06
Data,3.377473154717542e-06
Services,6.754946309435084e-06
(,0.004682303616823419
EDS,9.006595079246779e-06
),0.004702568455751724
zeigt,0.00015761541388681862
damit,0.0006597330895548266
Rechnergoliath,1.1258243849058473e-06
gilt,0.00024542971590947474
Computer,3.377473154717542e-05
abzusetzen,4.503297539623389e-06
sondern,0.0006023160459246283
Geld,0.00022966817452079285
verdienen,3.715220470189296e-05
man,0.0010954271265133893
Benutzern,1.1258243849058473e-06
beim,0.0004964885537434787
Einsatz,9.456924833209117e-05
Maschinen,3.0397258392457876e-05
hilft,3.0397258392457876e-05
Das,0.0021334372093965806
Informatik-Dienstleistungsunternehmen,1.1258243849058473e-06
verkauft,8.55626532528444e-05
1984,1.9139014543399404e-05
"2,5",5.9668692400009905e-05
General,7.993353132831516e-05
Motors,1.0132419464152625e-05
tritt,4.390715101132805e-05
GM-Verwaltung,1.1258243849058473e-06
wird,0.002425025725087195
Großaktionär,1.0132419464152625e-05
Autokonzerns,5.629121924529237e-06
Ihm,2.927143400755203e-05
gelingt,3.6026380316987115e-05
Koloß,3.377473154717542e-06
Regierung,0.000575296260686888
mehr,0.0016470810751172545
ähnelt,4.503297539623389e-06
jeder,0.00014973464319247769
andere,0.00040191930541138746
Konzern,0.00012946980426417243
Schwung,1.8013190158493557e-05
bringen,0.00017788025281512387
zwei,0.0008590040056831615
Jahren,0.0009400633613963825
scheidet,5.629121924529237e-06
dort,0.0003456280861660951
zusätzlichen,3.264890716226957e-05
GM-Zahlung,1.1258243849058473e-06
700,6.19203411698216e-05
Tasche,2.026483892830525e-05
Heutzutage,4.503297539623389e-06
hält,0.0002330456476755104
sein,0.00140165135920778
Vermögen,4.615879978113974e-05
vor,0.0025668795975853317
allem,0.0006090709922340634
Staatspapieren,1.1258243849058473e-06
Immobilien,1.576154138868186e-05
Außerdem,0.00013960222372832507
gehören,0.00010019837025662041
ihm,0.0004098000761057284
Computer-Dienstleister,1.1258243849058473e-06
Systems,2.476813646792864e-05
Beteiligungen,2.2516487698116947e-05
kleineren,2.3642312083022793e-05
persönliche,4.05296778566105e-05
Reichtümer,4.503297539623389e-06
Jachten,2.2516487698116947e-06
Jets,7.88077069434093e-06
Villen,5.629121924529237e-06
Von,0.000862381478837879
modernem,1.1258243849058473e-06
Management,6.529781432453914e-05
nie,0.00014635717003776014
gehalten,4.27813266264222e-05
Für,0.0005280116365208424
ihn,0.00033211819354722497
zählte,1.8013190158493557e-05
allein,0.00019927091612833499
Führerschaft,2.2516487698116947e-06
Beschäftigten,0.00020377421366795837
verlange,3.377473154717542e-06
Arbeitsmoral,2.2516487698116947e-06
ordentliches,1.1258243849058473e-06
Auftreten,9.006595079246779e-06
autoritärer,2.2516487698116947e-06
Macher,5.629121924529237e-06
beschreibt,4.165550224151635e-05
Kritik,0.00018463519912455896
Ökonomenzunft,1.1258243849058473e-06
entzündet,5.629121924529237e-06
dessen,0.0003186083009283548
vagen,3.377473154717542e-06
Äußerungen,6.754946309435084e-05
zur,0.0018125772596984141
Es,0.0008950303860001486
wirklich,8.55626532528444e-05
sagen,0.00013172145303398414
Positionen,3.0397258392457876e-05
einnimmt,7.88077069434093e-06
da,0.0003917868859472349
noch,0.0023090658134418927
konkret,2.026483892830525e-05
geäußert,3.0397258392457876e-05
beklagen,1.238406823396432e-05
Volkswirte,7.88077069434093e-06
Bisher,5.516539486038652e-05
bestehe,3.827802908679881e-05
Programm,8.1059355713221e-05
Allgemeinplätzen,1.1258243849058473e-06
will,0.0008758913714567492
Außenseiter,2.2516487698116947e-06
beispielsweise,0.0001047016677962438
Steuersystem,7.88077069434093e-06
vereinfachen,5.629121924529237e-06
Bildungssystem,4.503297539623389e-06
verbessern,4.5032975396233894e-05
gigantische,1.238406823396432e-05
Haushaltsdefizit,4.503297539623389e-06
abbauen,1.238406823396432e-05
Einfuhren,1.0132419464152625e-05
Japan,0.00011933738480001981
drosseln,2.2516487698116947e-06
geplante,0.00010695331656605549
Freihandelszone,7.88077069434093e-06
Mexiko,3.715220470189296e-05
verhindern,9.907254587171456e-05
Wie,0.0004188066711849752
Aufgaben,5.741704363019821e-05
lösen,3.715220470189296e-05
verrät,9.006595079246779e-06
Statt,5.854286801510406e-05
Details,2.3642312083022793e-05
wiederholt,2.589396085283449e-05
unverdrossen,3.377473154717542e-06
Erfolgsformel,1.1258243849058473e-06
Amerikaner,4.841044855095143e-05
müssen,0.0005595347192982062
hart,2.8145609622646183e-05
arbeiten,8.894012640756193e-05
richtigen,3.264890716226957e-05
Kurs,6.079451678491575e-05
Probleme,0.00017225113089059464
unseres,3.827802908679881e-05
Landes,0.00017675442843021803
doch,0.00046271382219630324
weit,0.00020827751120758176
größer,4.5032975396233894e-05
eines,0.0008927787372303369
Unternehmens,5.178792170566898e-05
meint,0.0001452313456528543
Rudy,1.1258243849058473e-06
Oswald,4.503297539623389e-06
Chefvolkswirt,4.503297539623389e-06
Gewerkschaftsbund,1.576154138868186e-05
