3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	6	16	Guatemalan	10	10	1	0	1	0.05
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	31	39	approves	10	10	0	1	1	0.05
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	17	24	Supreme	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	25	30	Court	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	31	51	approves impeachment	10	10	1	0	1	0.05
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	40	51	impeachment	10	10	9	9	1	0.9
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	100	113	Supreme Court	10	10	1	0	1	0.05
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	55	64	President	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	65	71	Molina	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	72	81	Yesterday	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	85	94	Guatemala	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	100	107	Supreme	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	127	135	attorney	10	10	1	0	1	0.05
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	108	113	Court	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	114	122	approved	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	127	143	attorney general	10	10	1	1	1	0.1
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	157	164	impeach	10	10	6	2	1	0.4
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	136	143	general	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	146	153	request	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	175	185	Otto Pérez	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	165	174	President	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	175	179	Otto	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	180	185	Pérez	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	186	192	Molina	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-2 President Molina, pictured here in 2013, is accused of corruption.	24	32	pictured	10	10	0	2	1	0.1
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-2 President Molina, pictured here in 2013, is accused of corruption.	6	15	President	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-2 President Molina, pictured here in 2013, is accused of corruption.	16	22	Molina	10	10	0	0	0	0.0
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-2 President Molina, pictured here in 2013, is accused of corruption.	50	57	accused	10	10	3	2	1	0.25
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-2 President Molina, pictured here in 2013, is accused of corruption.	50	71	accused of corruption	10	10	0	1	1	0.05
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ	#37-2 President Molina, pictured here in 2013, is accused of corruption.	61	71	corruption	10	10	8	4	1	0.6
