3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	4	10	barren	10	10	6	2	1	0.4
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	4	18	barren islands	10	10	0	1	1	0.05
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	20	25	reefs	10	10	1	2	1	0.15
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	11	18	islands	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	30	35	coral	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	30	44	coral outcrops	10	10	2	0	1	0.1
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	36	44	outcrops	10	10	5	6	1	0.55
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	95	106	overlapping	10	10	4	4	1	0.4
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	49	57	believed	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	67	71	rich	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	75	78	oil	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	83	86	gas	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	95	113	overlapping claims	10	10	2	2	1	0.2
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	151	161	flashpoint	10	10	10	6	1	0.8
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	107	113	claims	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	119	123	long	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	129	135	feared	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	139	143	Asia	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	166	180	armed conflict	10	10	1	1	1	0.1
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	172	180	conflict	10	10	0	2	1	0.1
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	166	171	armed	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Both China and the Philippines flexed their muscles on Wednesday.	31	37	flexed	10	10	2	6	1	0.4
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Both China and the Philippines flexed their muscles on Wednesday.	5	10	China	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Both China and the Philippines flexed their muscles on Wednesday.	19	30	Philippines	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Both China and the Philippines flexed their muscles on Wednesday.	31	51	flexed their muscles	10	10	3	2	1	0.25
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Both China and the Philippines flexed their muscles on Wednesday.	44	51	muscles	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Both China and the Philippines flexed their muscles on Wednesday.	55	64	Wednesday	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	40	50	ambassador	10	10	2	1	1	0.15
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	0	3	Del	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	4	11	Rosario	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	25	31	warned	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	32	37	China	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	79	89	challenged	10	10	0	2	1	0.1
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	64	75	Philippines	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	110	132	secure our sovereignty	10	10	1	0	1	0.05
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	98	106	prepared	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	121	132	sovereignty	10	10	9	10	1	0.95
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	Del Rosario said that he warned China's ambassador that "if the Philippines is challenged, we are prepared to secure our sovereignty."	110	116	secure	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The Philippine navy was sending additional vessels toward the shoal, which lies about 200 kilometers (124 miles) from the nearest Philippine coast, a Philippine navy official told The Associated Press.	43	50	vessels	10	10	3	4	1	0.35
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The Philippine navy was sending additional vessels toward the shoal, which lies about 200 kilometers (124 miles) from the nearest Philippine coast, a Philippine navy official told The Associated Press.	4	14	Philippine	10	10	0	0	0	0.0
3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	The Philippine navy was sending additional vessels toward the shoal, which lies about 200 kilometers (124 miles) from the nearest Philippine coast, a Philippine navy official told The Associated Press.	15	19	navy	10	10	0	0	0	0.0
